733	11	2
734	18	1
735	7	1
736	10	3
737	11	1
738	18	2
739	7	1
740	16	3
741	16	2
742	15	2
743	12	1
744	17	2
745	7	2
746	17	3
747	10	1
748	12	1
749	18	2
750	8	2
751	11	3
752	17	1
753	7	2
754	16	2
755	12	3
756	10	2
757	17	3
758	8	2
759	14	1
760	12	2
761	15	2
762	20	1
763	12	2
764	9	2
765	15	2
766	10	2
767	14	1
768	7	1
769	9	1
770	7	2
771	10	3
772	9	2
773	18	3
774	9	3
775	16	3
776	18	2
777	17	2
778	19	1
779	15	1
780	7	3
781	11	1
782	17	3
783	18	1
784	17	1
785	18	1
786	7	3
787	15	2
788	10	2
789	15	2
790	8	3
791	11	3
792	10	3
793	11	1
794	17	2
795	9	2
796	9	1
797	8	1
798	13	3
799	7	3
800	12	1
801	12	2
802	17	1
803	9	3
804	9	1
805	15	2
806	9	3
807	14	3
808	19	3
809	13	3
810	12	2
811	13	1
812	11	2
813	16	1
814	18	3
815	16	2
816	19	3
817	18	1
818	8	2
819	11	2
820	8	1
821	15	1
822	12	3
823	20	1
824	17	2
825	9	1
826	13	1
827	11	2
828	16	1
829	7	3
830	11	1
831	19	2
832	19	2
833	18	2
834	7	2
835	18	2
836	7	3
837	9	3
838	10	2
839	9	2
840	11	3
841	8	2
842	8	1
843	10	2
844	10	2
845	13	1
846	17	3
847	11	1
848	11	3
849	18	1
850	9	2
851	16	3
852	20	3
853	8	1
854	7	2
855	14	3
856	10	2
857	13	2
858	16	1
859	17	1
860	10	1
861	14	2
862	19	1
863	7	2
864	15	1
865	15	1
866	10	2
867	16	1
868	13	2
869	16	1
870	7	2
871	9	1
872	20	2
873	14	1
874	14	1
875	16	3
876	18	2
877	9	3
878	15	3
879	9	3
880	10	2
881	13	2
882	18	2
883	10	3
884	20	2
885	7	2
886	8	3
887	14	2
888	9	1
889	14	1
890	9	3
891	14	2
892	11	2
893	18	2
894	16	2
895	16	2
896	18	3
897	16	3
898	18	3
899	13	1
900	18	2
901	17	2
902	7	2
903	11	2
904	19	3
905	16	2
906	7	3
907	13	3
908	16	3
909	19	1
910	18	2
911	20	2
912	8	3
913	13	1
914	17	2
915	7	2
916	15	3
917	17	3
918	13	3
919	8	2
920	18	1
921	10	1
922	8	2
923	16	3
924	7	1
925	9	3
926	14	1
927	10	2
928	18	1
929	18	2
930	17	2
931	13	3
932	15	1
933	20	2
934	12	2
935	12	3
936	19	3
937	12	1
938	10	2
939	10	2
940	11	2
941	19	2
942	20	2
943	19	2
944	20	2
945	12	1
946	12	1
947	15	3
948	19	1
949	15	3
950	11	1
951	7	1
952	15	2
953	13	1
954	10	1
955	14	3
956	9	3
957	9	2
958	15	2
959	11	1
960	20	1
961	17	3
962	16	2
963	13	1
964	19	3
965	13	3
966	18	1
967	13	1
968	8	3
969	8	2
970	10	3
971	8	3
972	14	1
973	14	1
974	7	2
975	14	2
976	15	3
977	11	1
978	17	1
979	14	3
980	12	1
981	18	2
982	16	2
983	12	2
984	12	2
985	20	1
986	16	1
987	18	1
988	8	3
989	11	3
990	17	1
991	11	3
992	16	2
993	16	1
994	13	1
995	9	3
996	11	1
997	13	1
998	18	2
999	11	3
1000	20	2
0	1	5
1	0	1
1	5	0
