195	15	4							
196	11	1							
197	19	9							
198	16	1							
199	12	7							
200	12	5							
201	15	1							
202	13	6							
203	7	3							
204	14	3							
205	16	1							
206	8	7							
207	12	9							
208	17	8							
209	19	6							
210	12	1							
211	16	5							
212	10	9							
213	19	1							
214	12	9							
215	8	1							
216	13	7							
217	8	3							
218	13	1							
219	7	3							
220	9	9							
221	7	7							
222	20	8							
223	12	9							
224	16	3							
225	18	6							
226	10	1							
227	10	8							
228	7	4							
229	9	5							
230	10	7							
231	20	10							
232	17	4							
233	17	8							
234	20	1							
235	15	6							
236	20	7							
237	16	3							
238	7	10							
239	18	4							
240	8	7							
241	10	2							
242	16	1							
243	8	8							
244	11	5							
245	18	7							
246	18	8							
247	7	2							
248	7	7							
249	19	3							
250	18	1							
251	11	2							
252	7	1							
253	17	3							
254	17	1							
255	18	7							
256	9	6							
257	7	1							
258	19	8							
259	12	8							
260	18	7							
261	14	5							
262	16	4							
263	15	7							
264	9	3							
265	16	2							
266	10	8							
267	11	7							
268	11	5							
269	11	3							
270	8	7							
271	19	5							
272	18	2							
273	10	2							
274	11	1							
275	10	2							
276	7	1							
277	17	9							
278	14	2							
279	8	6							
280	17	3							
281	19	2							
282	9	1							
283	9	9							
284	11	10							
285	13	4							
286	20	9							
287	13	4							
288	12	6							
289	20	10							
290	9	3							
291	8	4							
292	8	5							
293	10	9							
294	13	4							
295	16	3							
296	20	3							
297	12	1							
298	20	10							
299	10	8							
300	14	2							
301	13	10							
302	19	1							
303	10	1							
304	15	3							
305	18	2							
306	20	9							
307	8	7							
308	14	2							
309	12	9							
310	10	6							
311	15	4							
312	14	7							
313	16	9							
314	16	1							
315	10	2							
316	7	2							
317	9	6							
318	17	4							
319	8	8							
320	13	4							
321	19	6							
322	15	8							
323	13	4							
324	20	7							
325	16	6							
326	9	7							
327	17	1							
328	14	9							
329	11	7							
330	16	1							
331	7	10							
332	15	10							
333	9	2							
334	13	2							
335	11	3							
336	10	9							
337	15	7							
338	9	4							
339	11	5							
340	11	1							
341	16	7							
342	11	7							
343	9	2							
344	17	10							
345	15	6							
346	10	9							
347	12	3							
348	10	8							
349	15	10							
350	19	3							
351	7	3							
352	10	7							
353	16	9							
354	7	8							
355	12	9							
356	9	3							
357	19	9							
358	15	5							
359	8	6							
360	9	9							
361	10	10							
362	18	3							
363	8	9							
364	8	3							
365	20	1							
366	14	5							
367	9	3							
368	11	2							
369	17	4							
370	13	3							
371	12	8							
372	12	2							
373	11	1							
374	11	7							
375	9	7							
376	11	5							
377	9	10							
378	13	4							
379	7	5							
380	15	9							
381	7	6							
382	13	6							
383	13	9							
384	14	2							
385	17	4							
386	14	10							
387	12	10							
388	12	10							
389	20	4							
390	20	10							
391	15	10							
392	14	8							
393	17	8							
394	10	3							
395	15	5							
396	7	10							
397	9	2							
398	14	3							
399	20	2							
400	14	9							
401	19	6							
402	20	2							
403	8	8							
404	11	8							
405	12	3							
406	12	10							
407	13	3							
408	12	6							
409	10	1							
410	15	10							
411	20	5							
412	18	9							
413	11	7							
414	12	4							
415	13	2							
416	19	1							
417	12	1							
418	19	1							
419	7	9							
420	14	1							
421	16	7							
422	13	10							
423	7	3							
424	19	8							
425	12	4							
426	10	2							
427	9	10							
428	10	1							
429	19	7							
430	15	3							
431	19	5							
432	14	8							
433	13	4							
434	19	6							
435	20	5							
436	15	8							
437	19	8							
438	8	3							
439	17	6							
440	16	3							
441	8	10							
442	10	3							
443	8	2							
444	10	6							
445	9	5							
446	13	5							
447	12	9							
448	18	1							
449	16	2							
450	20	5							
451	15	5							
452	20	6							
453	17	3							
454	9	8							
455	7	3							
456	10	8							
457	15	7							
458	11	7							
459	12	8							
460	11	4							
461	7	2							
462	13	6							
463	19	9							
464	9	4							
465	8	1							
466	10	1							
467	10	8							
468	11	5							
469	15	4							
470	17	4							
471	20	4							
472	7	9							
473	20	3							
474	16	3							
475	11	8							
476	11	9							
477	12	9							
478	10	4							
479	15	10							
480	13	3							
481	17	7							
482	20	9							
483	13	2							
484	16	5							
485	18	10							
486	14	7							
487	11	8							
488	15	8							
489	8	5							
490	18	5							
491	11	10							
492	13	1							
493	15	1							
494	9	3							
495	18	3							
496	18	2							
497	10	7							
498	14	2							
499	9	4							
500	16	1							
501	18	9							
502	13	8							
503	14	4							
504	13	1							
505	16	2							
506	8	10							
507	12	2							
508	14	3							
509	13	8							
510	19	7							
511	12	5							
512	11	7							
513	20	6							
514	11	5							
515	14	8							
516	15	1							
517	10	9							
518	7	2							
519	19	10							
520	15	4							
521	20	8							
522	10	9							
523	18	9							
524	11	8							
525	7	3							
526	16	6							
527	14	8							
528	14	4							
529	8	3							
530	12	7							
531	12	7							
532	12	8							
533	15	1							
534	11	4							
535	16	9							
536	18	8							
537	16	7							
538	16	3							
539	9	10							
540	8	7							
541	13	5							
542	8	9							
543	14	3							
544	14	2							
545	18	7							
546	9	5							
547	16	7							
548	18	4							
549	12	8							
550	20	10							
551	16	7							
552	16	3							
553	11	3							
554	19	6							
555	14	10							
556	18	7							
557	10	2							
558	20	8							
559	8	8							
560	16	3							
561	18	8							
562	12	10							
563	19	8							
564	11	7							
565	19	3							
566	9	8							
567	14	1							
568	20	9							
569	14	5							
570	17	10							
571	20	5							
572	7	5							
573	12	2							
574	13	1							
575	13	5							
576	11	5							
577	15	5							
578	19	5							
579	12	8							
580	8	6							
581	9	3							
582	18	3							
583	14	7							
584	7	7							
585	13	1							
586	11	2							
587	14	9							
588	16	6							
589	15	2							
590	12	2							
591	13	9							
592	10	7							
593	10	8							
594	11	3							
595	12	5							
596	19	6							
597	18	2							
598	15	10							
599	7	9							
600	17	4							
601	8	9							
602	8	10							
603	20	2							
604	9	2							
605	8	5							
606	16	6							
607	14	7							
608	16	10							
609	20	9							
610	18	9							
611	8	1							
612	17	10							
613	18	9							
614	10	1							
615	7	10							
616	9	8							
617	17	7							
618	12	5							
619	12	6							
620	11	6							
621	20	9							
622	10	10							
623	18	4							
624	12	2							
625	8	9							
626	18	7							
627	11	9							
628	10	5							
629	8	6							
630	19	7							
631	18	8							
632	20	2							
633	13	10							
634	13	2							
635	19	6							
636	20	3							
637	10	4							
638	8	1							
639	12	9							
640	7	5							
641	15	3							
642	8	8							
643	7	10							
644	19	9							
645	9	5							
646	8	7							
647	7	4							
648	12	9							
649	14	6							
650	8	3							
651	18	2							
652	9	8							
653	14	3							
654	12	7							
655	16	6							
656	10	10							
657	12	8							
658	7	1							
659	9	3							
660	9	2							
661	13	10							
662	8	10							
663	15	2							
664	16	3							
665	7	5							
666	15	4							
667	8	10							
668	11	8							
669	8	2							
670	11	8							
671	12	10							
672	20	7							
673	18	3							
674	14	9							
675	19	8							
676	19	4							
677	18	2							
678	19	1							
679	7	2							
680	14	7							
681	11	8							
682	16	4							
683	9	8							
684	8	6							
685	17	3							
686	9	8							
687	19	2							
688	17	1							
689	17	9							
690	10	9							
691	15	1							
692	15	10							
693	11	9							
694	12	1							
695	20	10							
696	18	1							
697	15	6							
698	9	7							
699	13	10							
700	20	6							
701	11	8							
702	20	6							
703	8	10							
704	11	4							
705	10	6							
706	11	2							
707	8	5							
708	20	10							
709	8	9							
710	8	2							
711	19	2							
712	11	2							
713	8	10							
714	20	1							
715	10	2							
716	8	2							
717	17	3							
718	12	1							
719	18	10							
720	18	8							
721	11	3							
722	13	8							
723	8	3							
724	20	2							
725	9	8							
726	9	3							
727	14	2							
728	14	10							
729	16	10							
730	7	9							
731	17	8							
732	17	3							
733	10	10							
734	11	3							
735	17	6							
736	19	10							
737	11	6							
738	11	10							
739	15	3							
740	14	9							
741	15	9							
742	15	3							
743	12	9							
744	7	10							
745	12	5							
746	10	10							
747	16	4							
748	17	3							
749	16	6							
750	19	1							
751	10	3							
752	16	6							
753	20	8							
754	9	8							
755	12	4							
756	9	4							
757	15	4							
758	14	3							
759	19	2							
760	16	9							
761	9	9							
762	8	8							
763	18	10							
764	16	9							
765	17	7							
766	8	1							
767	18	7							
768	20	6							
769	8	2							
770	17	5							
771	11	8							
772	10	10							
773	16	4							
774	13	6							
775	11	2							
776	20	1							
777	19	4							
778	7	2							
779	14	7							
780	10	2							
781	7	10							
782	14	10							
783	11	10							
784	14	3							
785	17	5							
786	19	2							
787	18	6							
788	16	9							
789	19	1							
790	10	2							
791	10	4							
792	10	5							
793	15	1							
794	8	2							
795	18	3							
796	14	4							
797	18	9							
798	19	1							
799	14	9							
800	9	9							
801	7	7							
802	15	1							
803	19	2							
804	8	10							
805	14	7							
806	20	1							
807	11	1							
808	12	4							
809	19	9							
810	17	6							
811	14	1							
812	15	1							
813	9	2							
814	8	3							
815	13	1							
816	11	1							
817	18	1							
818	19	9							
819	11	6							
820	8	1							
821	9	5							
822	14	10							
823	13	2							
824	10	10							
825	19	10							
826	12	8							
827	7	7							
828	14	4							
829	14	4							
830	18	3							
831	14	7							
832	19	8							
833	19	3							
834	20	6							
835	18	7							
836	16	10							
837	7	9							
838	13	10							
839	20	8							
840	15	10							
841	11	8							
842	9	5							
843	15	3							
844	12	1							
845	16	9							
846	9	1							
847	7	6							
848	18	8							
849	7	5							
850	9	1							
851	20	3							
852	19	3							
853	14	6							
854	20	7							
855	13	7							
856	10	9							
857	7	1							
858	15	10							
859	9	2							
860	18	6							
861	7	1							
862	16	8							
863	11	10							
864	16	8							
865	13	6							
866	7	6							
867	12	8							
868	10	5							
869	15	5							
870	17	2							
871	13	3							
872	13	6							
873	14	7							
874	9	3							
875	7	7							
876	19	6							
877	16	5							
878	10	1							
879	14	4							
880	15	2							
881	13	9							
882	8	6							
883	8	8							
884	11	10							
885	13	5							
886	20	4							
887	15	8							
888	12	10							
889	9	8							
890	11	5							
891	8	2							
892	15	9							
893	14	4							
894	15	8							
895	7	4							
896	11	1							
897	17	4							
898	19	7							
899	20	8							
900	10	3							
901	14	2							
902	13	8							
903	13	4							
904	10	3							
905	13	5							
906	16	3							
907	12	7							
908	19	3							
909	14	6							
910	16	4							
911	16	10							
912	7	7							
913	14	9							
914	7	2							
915	9	7							
916	12	9							
917	13	6							
918	17	6							
919	8	7							
920	14	4							
921	19	3							
922	9	1							
923	14	1							
924	8	3							
925	16	1							
926	14	5							
927	9	10							
928	17	9							
929	13	10							
930	15	7							
931	18	9							
932	16	8							
933	15	5							
934	19	5							
935	11	9							
936	19	6							
937	19	3							
938	12	5							
939	15	6							
940	9	2							
941	15	6							
942	15	3							
943	17	6							
944	17	9							
945	14	5							
946	7	7							
947	17	7							
948	18	8							
949	11	1							
950	17	9							
951	20	2							
952	8	8							
953	16	6							
954	17	2							
955	19	5							
956	20	7							
957	20	1							
958	19	7							
959	17	1							
960	11	1							
961	11	3							
962	18	8							
963	19	1							
964	7	5							
965	15	2							
966	13	10							
967	12	5							
968	7	1							
969	10	7							
970	12	7							
971	15	3							
972	18	8							
973	16	5							
974	11	3							
975	17	4							
976	20	6							
977	13	8							
978	16	4							
979	11	3							
980	8	5							
981	11	3							
982	15	10							
983	10	5							
984	14	3							
985	20	10							
986	8	2							
987	19	6							
988	19	1							
989	7	10							
990	12	4							
991	19	1							
992	8	3							
993	9	7							
994	12	5							
995	17	6							
996	12	3							
997	16	6							
998	10	8							
999	11	5							
1000	17	5							
0	3	3	5	1	4	3	5	4	4
4	0	1	3	2	4	4	5	5	1
2	3	0	3	4	1	5	3	5	3
5	2	2	0	1	2	4	5	3	5
5	2	3	1	0	4	1	5	1	1
4	1	2	3	4	0	4	3	1	4
5	3	3	2	5	2	0	2	1	5
4	5	3	2	2	5	5	0	5	4
3	3	1	5	3	3	5	3	0	2
5	5	1	2	4	2	2	3	1	0
