347	18	2
348	12	2
349	14	3
350	19	1
351	19	2
352	9	1
353	15	1
354	12	2
355	14	1
356	19	3
357	13	1
358	14	3
359	15	1
360	12	2
361	10	2
362	17	1
363	11	2
364	11	3
365	8	3
366	19	1
367	13	2
368	15	3
369	20	2
370	8	3
371	17	3
372	12	1
373	20	1
374	13	3
375	15	3
376	11	1
377	20	3
378	10	1
379	14	2
380	14	2
381	20	3
382	13	2
383	17	2
384	9	3
385	13	1
386	9	1
387	10	1
388	9	2
389	7	1
390	7	1
391	7	2
392	11	2
393	10	1
394	18	2
395	15	3
396	19	1
397	10	3
398	10	1
399	19	3
400	14	2
401	15	1
402	13	3
403	9	1
404	20	1
405	8	3
406	12	2
407	9	1
408	18	2
409	7	3
410	10	1
411	17	3
412	7	2
413	8	1
414	20	1
415	18	3
416	15	1
417	19	2
418	17	3
419	15	3
420	17	3
421	7	2
422	7	2
423	7	1
424	13	3
425	17	1
426	7	3
427	11	1
428	17	3
429	12	2
430	13	1
431	15	2
432	14	1
433	8	1
434	12	2
435	7	3
436	12	1
437	14	1
438	9	2
439	9	3
440	14	1
441	12	2
442	15	3
443	12	2
444	19	2
445	10	3
446	20	2
447	9	2
448	7	1
449	13	2
450	14	2
451	20	3
452	8	1
453	13	2
454	15	2
455	15	1
456	13	1
457	15	2
458	10	1
459	15	3
460	10	3
461	13	1
462	10	3
463	18	3
464	20	3
465	19	2
466	16	1
467	17	2
468	18	3
469	10	1
470	15	2
471	18	1
472	7	3
473	18	2
474	15	2
475	20	2
476	9	1
477	12	2
478	14	2
479	16	3
480	20	2
481	16	2
482	11	3
483	10	1
484	17	2
485	15	3
486	9	3
487	9	2
488	12	3
489	20	2
490	18	2
491	10	2
492	17	2
493	13	3
494	12	3
495	11	3
496	14	3
497	16	1
498	12	1
499	17	1
500	9	3
0	1	2
1	0	5
5	1	0
