246	19	2
247	10	3
248	15	3
249	12	1
250	13	1
251	8	3
252	15	1
253	13	2
254	14	3
255	10	2
256	7	2
257	9	3
258	7	2
259	8	2
260	9	1
261	8	1
262	11	2
263	13	1
264	13	1
265	15	3
266	17	1
267	16	1
268	19	1
269	10	3
270	14	1
271	16	3
272	14	2
273	16	2
274	14	1
275	19	1
276	13	2
277	10	1
278	12	3
279	19	2
280	20	3
281	10	1
282	19	3
283	12	2
284	15	1
285	20	3
286	16	1
287	19	3
288	14	1
289	14	1
290	10	1
291	11	1
292	9	3
293	9	2
294	12	1
295	10	1
296	17	1
297	20	1
298	18	3
299	10	1
300	13	2
301	14	1
302	19	3
303	19	1
304	12	2
305	14	1
306	11	2
307	15	2
308	17	3
309	8	2
310	9	2
311	15	2
312	13	1
313	18	3
314	12	3
315	13	3
316	16	1
317	7	3
318	20	1
319	9	2
320	8	3
321	17	3
322	16	2
323	11	3
324	18	2
325	15	1
326	18	1
327	18	3
328	14	2
329	11	3
330	12	3
331	15	2
332	8	3
333	11	1
334	20	2
335	8	2
336	18	3
337	13	2
338	19	3
339	16	3
340	17	3
341	16	3
342	11	3
343	8	1
344	14	2
345	7	2
346	11	1
347	8	2
348	16	2
349	19	2
350	19	2
351	7	1
352	19	3
353	8	1
354	12	3
355	12	1
356	17	2
357	18	2
358	20	1
359	11	1
360	8	3
361	9	1
362	18	2
363	14	2
364	19	3
365	12	1
366	10	3
367	18	2
368	12	3
369	16	1
370	17	1
371	9	1
372	10	3
373	7	2
374	16	1
375	7	2
376	8	3
377	17	3
378	10	1
379	7	3
380	10	3
381	15	1
382	11	3
383	16	2
384	7	2
385	7	1
386	14	1
387	19	1
388	15	1
389	16	3
390	16	1
391	8	3
392	8	3
393	8	1
394	20	2
395	16	2
396	19	2
397	15	3
398	18	3
399	14	2
400	18	1
401	15	3
402	18	1
403	14	3
404	11	2
405	7	1
406	18	1
407	16	1
408	10	3
409	11	3
410	11	1
411	16	2
412	19	2
413	16	1
414	12	1
415	7	3
416	11	2
417	7	3
418	12	1
419	9	2
420	8	1
421	14	3
422	13	3
423	7	3
424	16	1
425	8	1
426	15	3
427	20	3
428	13	3
429	10	1
430	9	2
431	9	2
432	20	3
433	18	1
434	10	1
435	14	3
436	8	3
437	20	2
438	12	3
439	11	3
440	17	2
441	16	1
442	16	1
443	19	2
444	7	2
445	9	3
446	14	3
447	12	3
448	20	3
449	12	2
450	15	3
451	15	2
452	12	1
453	11	3
454	18	1
455	18	3
456	10	1
457	11	3
458	10	3
459	14	2
460	11	1
461	8	3
462	7	3
463	20	3
464	7	1
465	12	2
466	13	2
467	14	2
468	18	2
469	15	2
470	17	1
471	9	1
472	15	1
473	10	3
474	12	2
475	9	3
476	15	3
477	8	3
478	10	1
479	7	2
480	11	2
481	18	1
482	13	1
483	9	3
484	17	3
485	12	2
486	20	1
487	19	3
488	13	2
489	20	3
490	11	2
491	12	2
492	9	2
493	13	2
494	20	3
495	11	3
496	17	3
497	15	2
498	7	2
499	8	2
500	13	1
0	6	6
5	0	9
8	5	0
